country_code,level1_en,level2_en,level3_en,level1_vi,level2_vi,level3_vi
VN,Quang Nam,Nam Tra My District,Tra Leng Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Leng
VN,Quang Nam,Nam Tra My District,Tra Don Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Dơn
VN,Quang Nam,Nam Tra My District,Tra Tap Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Tập
VN,Quang Nam,Nam Tra My District,Tra Mai Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Mai
VN,Quang Nam,Nam Tra My District,Tra Cang Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Cang
VN,Quang Nam,Nam Tra My District,Tra Linh Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Linh
VN,Quang Nam,Nam Tra My District,Tra Nam Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Nam
VN,Quang Nam,Nam Tra My District,Tra Don Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Don
VN,Quang Nam,Nam Tra My District,Tra Van Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Vân
VN,Quang Nam,Nam Tra My District,Tra Vinh Ward,Quảng Nam,Huyện Nam Trà My,Xã Trà Vinh
VN,Hai Duong,Nam Sach District,Nam Sach Ward,Hải Dương,Huyện Nam Sách,Thị trấn Nam Sách
VN,Hai Duong,Nam Sach District,Nam Hung Ward,Hải Dương,Huyện Nam Sách,Xã Nam Hưng
VN,Hai Duong,Nam Sach District,Nam Tan Ward,Hải Dương,Huyện Nam Sách,Xã Nam Tân
VN,Hai Duong,Nam Sach District,Hop Tien Ward,Hải Dương,Huyện Nam Sách,Xã Hợp Tiến
VN,Hai Duong,Nam Sach District,Hiep Cat Ward,Hải Dương,Huyện Nam Sách,Xã Hiệp Cát
VN,Hai Duong,Nam Sach District,Thanh Quang Ward,Hải Dương,Huyện Nam Sách,Xã Thanh Quang
VN,Hai Duong,Nam Sach District,Quoc Tuan Ward,Hải Dương,Huyện Nam Sách,Xã Quốc Tuấn
VN,Hai Duong,Nam Sach District,Nam Chinh Ward,Hải Dương,Huyện Nam Sách,Xã Nam Chính
VN,Hai Duong,Nam Sach District,An Binh Ward,Hải Dương,Huyện Nam Sách,Xã An Bình
VN,Hai Duong,Nam Sach District,Nam Trung Ward,Hải Dương,Huyện Nam Sách,Xã Nam Trung
VN,Hai Duong,Nam Sach District,An Son Ward,Hải Dương,Huyện Nam Sách,Xã An Sơn
VN,Hai Duong,Nam Sach District,Cong Hoa Ward,Hải Dương,Huyện Nam Sách,Xã Cộng Hòa
VN,Hai Duong,Nam Sach District,Thai Tan Ward,Hải Dương,Huyện Nam Sách,Xã Thái Tân
VN,Hai Duong,Nam Sach District,An Lam Ward,Hải Dương,Huyện Nam Sách,Xã An Lâm
VN,Hai Duong,Nam Sach District,Phu Dien Ward,Hải Dương,Huyện Nam Sách,Xã Phú Điền
VN,Hai Duong,Nam Sach District,Nam Hong Ward,Hải Dương,Huyện Nam Sách,Xã Nam Hồng
VN,Hai Duong,Nam Sach District,Hong Phong Ward,Hải Dương,Huyện Nam Sách,Xã Hồng Phong
VN,Hai Duong,Nam Sach District,Dong Lac Ward,Hải Dương,Huyện Nam Sách,Xã Đồng Lạc
VN,Hai Duong,Nam Sach District,Minh Tan Ward,Hải Dương,Huyện Nam Sách,Xã Minh Tân
VN,Quang Nam,Nam Giang District,Thanh My Ward,Quảng Nam,Huyện Nam Giang,Thị trấn Thạnh Mỹ
VN,Quang Nam,Nam Giang District,Laee Ward,Quảng Nam,Huyện Nam Giang,Xã Laêê
VN,Quang Nam,Nam Giang District,Cho Chun Ward,Quảng Nam,Huyện Nam Giang,Xã Chơ Chun
VN,Quang Nam,Nam Giang District,Zuoich Ward,Quảng Nam,Huyện Nam Giang,Xã Zuôich
VN,Quang Nam,Nam Giang District,Ta Poo Ward,Quảng Nam,Huyện Nam Giang,Xã Tà Pơơ
VN,Quang Nam,Nam Giang District,La Dee Ward,Quảng Nam,Huyện Nam Giang,Xã La Dêê
VN,Quang Nam,Nam Giang District,Dac Toi Ward,Quảng Nam,Huyện Nam Giang,Xã Đắc Tôi
VN,Quang Nam,Nam Giang District,Cha Val Ward,Quảng Nam,Huyện Nam Giang,Xã Chà Vàl
VN,Quang Nam,Nam Giang District,Ta Bhinh Ward,Quảng Nam,Huyện Nam Giang,Xã Tà Bhinh
VN,Quang Nam,Nam Giang District,Ca Dy Ward,Quảng Nam,Huyện Nam Giang,Xã Cà Dy
VN,Quang Nam,Nam Giang District,Dac Pre Ward,Quảng Nam,Huyện Nam Giang,Xã Đắc Pre
VN,Quang Nam,Nam Giang District,Dac Pring Ward,Quảng Nam,Huyện Nam Giang,Xã Đắc Pring
VN,Bac Kan,Na Ri District,Van Vu Ward,Bắc Kạn,Huyện Na Rì,Xã Văn Vũ
VN,Bac Kan,Na Ri District,Van Lang Ward,Bắc Kạn,Huyện Na Rì,Xã Văn Lang
VN,Bac Kan,Na Ri District,Luong Thuong Ward,Bắc Kạn,Huyện Na Rì,Xã Lương Thượng
VN,Bac Kan,Na Ri District,Kim Hy Ward,Bắc Kạn,Huyện Na Rì,Xã Kim Hỷ
VN,Bac Kan,Na Ri District,Cuong Loi Ward,Bắc Kạn,Huyện Na Rì,Xã Cường Lợi
VN,Bac Kan,Na Ri District,Yen Lac Ward,Bắc Kạn,Huyện Na Rì,Thị trấn Yến Lạc
VN,Bac Kan,Na Ri District,Kim Lu Ward,Bắc Kạn,Huyện Na Rì,Xã Kim Lư
VN,Bac Kan,Na Ri District,Son Thanh Ward,Bắc Kạn,Huyện Na Rì,Xã Sơn Thành
VN,Bac Kan,Na Ri District,Van Minh Ward,Bắc Kạn,Huyện Na Rì,Xã Văn Minh
VN,Bac Kan,Na Ri District,Con Minh Ward,Bắc Kạn,Huyện Na Rì,Xã Côn Minh
VN,Bac Kan,Na Ri District,Cu Le Ward,Bắc Kạn,Huyện Na Rì,Xã Cư Lễ
VN,Bac Kan,Na Ri District,Tran Phu Ward,Bắc Kạn,Huyện Na Rì,Xã Trần Phú
VN,Bac Kan,Na Ri District,Quang Phong Ward,Bắc Kạn,Huyện Na Rì,Xã Quang Phong
VN,Bac Kan,Na Ri District,Duong Son Ward,Bắc Kạn,Huyện Na Rì,Xã Dương Sơn
VN,Bac Kan,Na Ri District,Xuan Duong Ward,Bắc Kạn,Huyện Na Rì,Xã Xuân Dương
VN,Bac Kan,Na Ri District,Dong Xa Ward,Bắc Kạn,Huyện Na Rì,Xã Đổng Xá
VN,Bac Kan,Na Ri District,Liem Thuy Ward,Bắc Kạn,Huyện Na Rì,Xã Liêm Thủy
VN,Tuyen Quang,Na Hang District,Na Hang Ward,Tuyên Quang,Huyện Na Hang,Thị trấn Na Hang
VN,Tuyen Quang,Na Hang District,Sinh Long Ward,Tuyên Quang,Huyện Na Hang,Xã Sinh Long
VN,Tuyen Quang,Na Hang District,Thuong Giap Ward,Tuyên Quang,Huyện Na Hang,Xã Thượng Giáp
VN,Tuyen Quang,Na Hang District,Thuong Nong Ward,Tuyên Quang,Huyện Na Hang,Xã Thượng Nông
VN,Tuyen Quang,Na Hang District,Con Lon Ward,Tuyên Quang,Huyện Na Hang,Xã Côn Lôn
VN,Tuyen Quang,Na Hang District,Yen Hoa Ward,Tuyên Quang,Huyện Na Hang,Xã Yên Hoa
VN,Tuyen Quang,Na Hang District,Hong Thai Ward,Tuyên Quang,Huyện Na Hang,Xã Hồng Thái
VN,Tuyen Quang,Na Hang District,Da Vi Ward,Tuyên Quang,Huyện Na Hang,Xã Đà Vị
VN,Tuyen Quang,Na Hang District,Khau Tinh Ward,Tuyên Quang,Huyện Na Hang,Xã Khau Tinh
VN,Tuyen Quang,Na Hang District,Son Phu Ward,Tuyên Quang,Huyện Na Hang,Xã Sơn Phú
VN,Tuyen Quang,Na Hang District,Nang Kha Ward,Tuyên Quang,Huyện Na Hang,Xã Năng Khả
VN,Tuyen Quang,Na Hang District,Thanh Tuong Ward,Tuyên Quang,Huyện Na Hang,Xã Thanh Tương
VN,Ha Noi,My Duc District,Dai Nghia Ward,Hà Nội,Huyện Mỹ Đức,Thị trấn Đại Nghĩa
VN,Ha Noi,My Duc District,Dong Tam Ward,Hà Nội,Huyện Mỹ Đức,Xã Đồng Tâm
VN,Ha Noi,My Duc District,Thuong Lam Ward,Hà Nội,Huyện Mỹ Đức,Xã Thượng Lâm
VN,Ha Noi,My Duc District,Tuy Lai Ward,Hà Nội,Huyện Mỹ Đức,Xã Tuy Lai
VN,Ha Noi,My Duc District,Phuc Lam Ward,Hà Nội,Huyện Mỹ Đức,Xã Phúc Lâm
VN,Ha Noi,My Duc District,My Thanh Ward,Hà Nội,Huyện Mỹ Đức,Xã Mỹ Thành
VN,Ha Noi,My Duc District,Bot Xuyen Ward,Hà Nội,Huyện Mỹ Đức,Xã Bột Xuyên
VN,Ha Noi,My Duc District,An My Ward,Hà Nội,Huyện Mỹ Đức,Xã An Mỹ
VN,Ha Noi,My Duc District,Hong Son Ward,Hà Nội,Huyện Mỹ Đức,Xã Hồng Sơn
VN,Ha Noi,My Duc District,Le Thanh Ward,Hà Nội,Huyện Mỹ Đức,Xã Lê Thanh
VN,Ha Noi,My Duc District,Xuy Xa Ward,Hà Nội,Huyện Mỹ Đức,Xã Xuy Xá
VN,Ha Noi,My Duc District,Phung Xa Ward,Hà Nội,Huyện Mỹ Đức,Xã Phùng Xá
VN,Ha Noi,My Duc District,Phu Luu Te Ward,Hà Nội,Huyện Mỹ Đức,Xã Phù Lưu Tế
VN,Ha Noi,My Duc District,Dai Hung Ward,Hà Nội,Huyện Mỹ Đức,Xã Đại Hưng
VN,Ha Noi,My Duc District,Van Kim Ward,Hà Nội,Huyện Mỹ Đức,Xã Vạn Kim
VN,Ha Noi,My Duc District,Doc Tin Ward,Hà Nội,Huyện Mỹ Đức,Xã Đốc Tín
VN,Ha Noi,My Duc District,Huong Son Ward,Hà Nội,Huyện Mỹ Đức,Xã Hương Sơn
VN,Ha Noi,My Duc District,Hung Tien Ward,Hà Nội,Huyện Mỹ Đức,Xã Hùng Tiến
VN,Ha Noi,My Duc District,An Tien Ward,Hà Nội,Huyện Mỹ Đức,Xã An Tiến
VN,Ha Noi,My Duc District,Hop Tien Ward,Hà Nội,Huyện Mỹ Đức,Xã Hợp Tiến
VN,Ha Noi,My Duc District,Hop Thanh Ward,Hà Nội,Huyện Mỹ Đức,Xã Hợp Thanh
VN,Ha Noi,My Duc District,An Phu Ward,Hà Nội,Huyện Mỹ Đức,Xã An Phú
VN,Soc Trang,My Xuyen District,My Xuyen Ward,Sóc Trăng,Huyện Mỹ Xuyên,Thị trấn Mỹ Xuyên
VN,Soc Trang,My Xuyen District,Dai Tam Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Đại Tâm
VN,Soc Trang,My Xuyen District,Tham Don Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Tham Đôn
VN,Soc Trang,My Xuyen District,Thanh Phu Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Thạnh Phú
VN,Soc Trang,My Xuyen District,Ngoc Dong Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Ngọc Đông
VN,Soc Trang,My Xuyen District,Thanh Quoi Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Thạnh Quới
VN,Soc Trang,My Xuyen District,Hoa Tu 1 Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Hòa Tú 1
VN,Soc Trang,My Xuyen District,Gia Hoa 1 Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Gia Hòa 1
VN,Soc Trang,My Xuyen District,Ngoc To Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Ngọc Tố
VN,Soc Trang,My Xuyen District,Gia Hoa 2 Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Gia Hòa 2
VN,Soc Trang,My Xuyen District,Hoa Tu 2 Ward,Sóc Trăng,Huyện Mỹ Xuyên,Xã Hòa Tú 2
VN,Soc Trang,My Tu District,Huynh Huu Nghia Ward,Sóc Trăng,Huyện Mỹ Tú,Thị trấn Huỳnh Hữu Nghĩa
VN,Soc Trang,My Tu District,Long Hung Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Long Hưng
VN,Soc Trang,My Tu District,Hung Phu Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Hưng Phú
VN,Soc Trang,My Tu District,My Huong Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Mỹ Hương
VN,Soc Trang,My Tu District,My Tu Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Mỹ Tú
VN,Soc Trang,My Tu District,My Phuoc Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Mỹ Phước
VN,Soc Trang,My Tu District,Thuan Hung Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Thuận Hưng
VN,Soc Trang,My Tu District,My Thuan Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Mỹ Thuận
VN,Soc Trang,My Tu District,Phu My Ward,Sóc Trăng,Huyện Mỹ Tú,Xã Phú Mỹ
VN,Nam Dinh,My Loc District,My Loc Ward,Nam Định,Huyện Mỹ Lộc,Thị trấn Mỹ Lộc
VN,Nam Dinh,My Loc District,My Ha Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Hà
VN,Nam Dinh,My Loc District,My Tien Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Tiến
VN,Nam Dinh,My Loc District,My Thang Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Thắng
VN,Nam Dinh,My Loc District,My Trung Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Trung
VN,Nam Dinh,My Loc District,My Tan Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Tân
VN,Nam Dinh,My Loc District,My Phuc Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Phúc
VN,Nam Dinh,My Loc District,My Hung Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Hưng
VN,Nam Dinh,My Loc District,My Thuan Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Thuận
VN,Nam Dinh,My Loc District,My Thinh Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Thịnh
VN,Nam Dinh,My Loc District,My Thanh Ward,Nam Định,Huyện Mỹ Lộc,Xã Mỹ Thành
VN,Long An,Moc Hoa District,Binh Hoa Tay Ward,Long An,Huyện Mộc Hóa,Xã Bình Hòa Tây
VN,Long An,Moc Hoa District,Binh Thanh Ward,Long An,Huyện Mộc Hóa,Xã Bình Thạnh
VN,Long An,Moc Hoa District,Binh Hoa Trung Ward,Long An,Huyện Mộc Hóa,Xã Bình Hòa Trung
VN,Long An,Moc Hoa District,Binh Hoa Dong Ward,Long An,Huyện Mộc Hóa,Xã Bình Hòa Đông
VN,Long An,Moc Hoa District,Binh Phong Thanh Ward,Long An,Huyện Mộc Hóa,Thị trấn Bình Phong Thạnh
VN,Long An,Moc Hoa District,Tan Lap Ward,Long An,Huyện Mộc Hóa,Xã Tân Lập
VN,Long An,Moc Hoa District,Tan Thanh Ward,Long An,Huyện Mộc Hóa,Xã Tân Thành
VN,Son La,Moc Chau District,Moc Chau Ward,Sơn La,Huyện Mộc Châu,Thị trấn Mộc Châu
VN,Son La,Moc Chau District,NT Moc Chau Ward,Sơn La,Huyện Mộc Châu,Thị trấn NT Mộc Châu
VN,Son La,Moc Chau District,Chieng Son Ward,Sơn La,Huyện Mộc Châu,Xã Chiềng Sơn
VN,Son La,Moc Chau District,Tan Hop Ward,Sơn La,Huyện Mộc Châu,Xã Tân Hợp
VN,Son La,Moc Chau District,Qui Huong Ward,Sơn La,Huyện Mộc Châu,Xã Qui Hướng
VN,Son La,Moc Chau District,Tan Lap Ward,Sơn La,Huyện Mộc Châu,Xã Tân Lập
VN,Son La,Moc Chau District,Na Muong Ward,Sơn La,Huyện Mộc Châu,Xã Nà Mường
VN,Son La,Moc Chau District,Ta Lai Ward,Sơn La,Huyện Mộc Châu,Xã Tà Lai
VN,Son La,Moc Chau District,Chieng Hac Ward,Sơn La,Huyện Mộc Châu,Xã Chiềng Hắc
VN,Son La,Moc Chau District,Hua Pang Ward,Sơn La,Huyện Mộc Châu,Xã Hua Păng
VN,Son La,Moc Chau District,Chieng Khua Ward,Sơn La,Huyện Mộc Châu,Xã Chiềng Khừa
VN,Son La,Moc Chau District,Muong Sang Ward,Sơn La,Huyện Mộc Châu,Xã Mường Sang
VN,Son La,Moc Chau District,Dong Sang Ward,Sơn La,Huyện Mộc Châu,Xã Đông Sang
VN,Son La,Moc Chau District,Phieng Luong Ward,Sơn La,Huyện Mộc Châu,Xã Phiêng Luông
VN,Son La,Moc Chau District,Long Sap Ward,Sơn La,Huyện Mộc Châu,Xã Lóng Sập
VN,Quang Ngai,Mo Duc District,Mo Duc Ward,Quảng Ngãi,Huyện Mộ Đức,Thị trấn Mộ Đức
VN,Quang Ngai,Mo Duc District,Duc Loi Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Lợi
VN,Quang Ngai,Mo Duc District,Duc Thang Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Thắng
VN,Quang Ngai,Mo Duc District,Duc Nhuan Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Nhuận
VN,Quang Ngai,Mo Duc District,Duc Chanh Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Chánh
VN,Quang Ngai,Mo Duc District,Duc Hiep Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Hiệp
VN,Quang Ngai,Mo Duc District,Duc Minh Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Minh
VN,Quang Ngai,Mo Duc District,Duc Thanh Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Thạnh
VN,Quang Ngai,Mo Duc District,Duc Hoa Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Hòa
VN,Quang Ngai,Mo Duc District,Duc Tan Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Tân
VN,Quang Ngai,Mo Duc District,Duc Phu Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Phú
VN,Quang Ngai,Mo Duc District,Duc Phong Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Phong
VN,Quang Ngai,Mo Duc District,Duc Lan Ward,Quảng Ngãi,Huyện Mộ Đức,Xã Đức Lân
VN,Ben Tre,Mo Cay Nam District,Mo Cay Ward,Bến Tre,Huyện Mỏ Cày Nam,Thị trấn Mỏ Cày
VN,Ben Tre,Mo Cay Nam District,Dinh Thuy Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Định Thủy
VN,Ben Tre,Mo Cay Nam District,Da Phuoc Hoi Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Đa Phước Hội
VN,Ben Tre,Mo Cay Nam District,Tan Hoi Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Tân Hội
VN,Ben Tre,Mo Cay Nam District,Phuoc Hiep Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Phước Hiệp
VN,Ben Tre,Mo Cay Nam District,Binh Khanh Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Bình Khánh
VN,Ben Tre,Mo Cay Nam District,An Thanh Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã An Thạnh
VN,Ben Tre,Mo Cay Nam District,An Dinh Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã An Định
VN,Ben Tre,Mo Cay Nam District,Thanh Thoi B Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Thành Thới B
VN,Ben Tre,Mo Cay Nam District,Tan Trung Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Tân Trung
VN,Ben Tre,Mo Cay Nam District,An Thoi Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã An Thới
VN,Ben Tre,Mo Cay Nam District,Thanh Thoi A Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Thành Thới A
VN,Ben Tre,Mo Cay Nam District,Minh Duc Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Minh Đức
VN,Ben Tre,Mo Cay Nam District,Ngai Dang Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Ngãi Đăng
VN,Ben Tre,Mo Cay Nam District,Cam Son Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Cẩm Sơn
VN,Ben Tre,Mo Cay Nam District,Huong My Ward,Bến Tre,Huyện Mỏ Cày Nam,Xã Hương Mỹ
VN,Ben Tre,Mo Cay Bac District,Phu My Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Phú Mỹ
VN,Ben Tre,Mo Cay Bac District,Hung Khanh Trung A Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Hưng Khánh Trung A
VN,Ben Tre,Mo Cay Bac District,Thanh Tan Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Thanh Tân
VN,Ben Tre,Mo Cay Bac District,Thanh Ngai Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Thạnh Ngãi
VN,Ben Tre,Mo Cay Bac District,Tan Phu Tay Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Tân Phú Tây
VN,Ben Tre,Mo Cay Bac District,Phuoc My Trung Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Phước Mỹ Trung
VN,Ben Tre,Mo Cay Bac District,Tan Thanh Binh Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Tân Thành Bình
VN,Ben Tre,Mo Cay Bac District,Thanh An Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Thành An
VN,Ben Tre,Mo Cay Bac District,Hoa Loc Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Hòa Lộc
VN,Ben Tre,Mo Cay Bac District,Tan Thanh Tay Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Tân Thanh Tây
VN,Ben Tre,Mo Cay Bac District,Tan Binh Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Tân Bình
VN,Ben Tre,Mo Cay Bac District,Nhuan Phu Tan Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Nhuận Phú Tân
VN,Ben Tre,Mo Cay Bac District,Khanh Thanh Tan Ward,Bến Tre,Huyện Mỏ Cày Bắc,Xã Khánh Thạnh Tân
VN,Dien Bien,Muong Ang District,Muong Ang Ward,Điện Biên,Huyện Mường Ảng,Thị trấn Mường Ảng
VN,Dien Bien,Muong Ang District,Muong Dang Ward,Điện Biên,Huyện Mường Ảng,Xã Mường Đăng
VN,Dien Bien,Muong Ang District,Ngoi Cay Ward,Điện Biên,Huyện Mường Ảng,Xã Ngối Cáy
VN,Dien Bien,Muong Ang District,Ang To Ward,Điện Biên,Huyện Mường Ảng,Xã Ẳng Tở
VN,Dien Bien,Muong Ang District,Bung Lao Ward,Điện Biên,Huyện Mường Ảng,Xã Búng Lao
VN,Dien Bien,Muong Ang District,Xuan Lao Ward,Điện Biên,Huyện Mường Ảng,Xã Xuân Lao
VN,Dien Bien,Muong Ang District,Ang Nua Ward,Điện Biên,Huyện Mường Ảng,Xã Ẳng Nưa
VN,Dien Bien,Muong Ang District,Ang Cang Ward,Điện Biên,Huyện Mường Ảng,Xã Ẳng Cang
VN,Dien Bien,Muong Ang District,Nam Lich Ward,Điện Biên,Huyện Mường Ảng,Xã Nặm Lịch
VN,Dien Bien,Muong Ang District,Muong Lan Ward,Điện Biên,Huyện Mường Ảng,Xã Mường Lạn
VN,Lai Chau,Muong Te District,Muong Te Ward,Lai Châu,Huyện Mường Tè,Thị trấn Mường Tè
VN,Lai Chau,Muong Te District,Thu Lum Ward,Lai Châu,Huyện Mường Tè,Xã Thu Lũm
VN,Lai Chau,Muong Te District,Ka Lang Ward,Lai Châu,Huyện Mường Tè,Xã Ka Lăng
VN,Lai Chau,Muong Te District,Ta Ba Ward,Lai Châu,Huyện Mường Tè,Xã Tá Bạ
VN,Lai Chau,Muong Te District,Pa u Ward,Lai Châu,Huyện Mường Tè,Xã Pa ủ
VN,Lai Chau,Muong Te District,Muong Te Ward,Lai Châu,Huyện Mường Tè,Xã Mường Tè
VN,Lai Chau,Muong Te District,Pa Ve Su Ward,Lai Châu,Huyện Mường Tè,Xã Pa Vệ Sử
VN,Lai Chau,Muong Te District,Mu Ca Ward,Lai Châu,Huyện Mường Tè,Xã Mù Cả
VN,Lai Chau,Muong Te District,Bum To Ward,Lai Châu,Huyện Mường Tè,Xã Bum Tở
VN,Lai Chau,Muong Te District,Nam Khao Ward,Lai Châu,Huyện Mường Tè,Xã Nậm Khao
VN,Lai Chau,Muong Te District,Ta Tong Ward,Lai Châu,Huyện Mường Tè,Xã Tà Tổng
VN,Lai Chau,Muong Te District,Bum Nua Ward,Lai Châu,Huyện Mường Tè,Xã Bum Nưa
VN,Lai Chau,Muong Te District,Vang San Ward,Lai Châu,Huyện Mường Tè,Xã Vàng San
VN,Lai Chau,Muong Te District,Kan Ho Ward,Lai Châu,Huyện Mường Tè,Xã Kan Hồ
VN,Dien Bien,Muong Nhe District,Sin Thau Ward,Điện Biên,Huyện Mường Nhé,Xã Sín Thầu
VN,Dien Bien,Muong Nhe District,Sen Thuong Ward,Điện Biên,Huyện Mường Nhé,Xã Sen Thượng
VN,Dien Bien,Muong Nhe District,Chung Chai Ward,Điện Biên,Huyện Mường Nhé,Xã Chung Chải
VN,Dien Bien,Muong Nhe District,Leng Su Sin Ward,Điện Biên,Huyện Mường Nhé,Xã Leng Su Sìn
VN,Dien Bien,Muong Nhe District,Pa My Ward,Điện Biên,Huyện Mường Nhé,Xã Pá Mỳ
VN,Dien Bien,Muong Nhe District,Muong Nhe Ward,Điện Biên,Huyện Mường Nhé,Xã Mường Nhé
VN,Dien Bien,Muong Nhe District,Nam Vi Ward,Điện Biên,Huyện Mường Nhé,Xã Nậm Vì
VN,Dien Bien,Muong Nhe District,Nam Ke Ward,Điện Biên,Huyện Mường Nhé,Xã Nậm Kè
VN,Dien Bien,Muong Nhe District,Muong Toong Ward,Điện Biên,Huyện Mường Nhé,Xã Mường Toong
VN,Dien Bien,Muong Nhe District,Quang Lam Ward,Điện Biên,Huyện Mường Nhé,Xã Quảng Lâm
VN,Dien Bien,Muong Nhe District,Huoi Lenh Ward,Điện Biên,Huyện Mường Nhé,Xã Huổi Lếnh
VN,Thanh Hoa,Muong Lat District,Muong Lat Ward,Thanh Hóa,Huyện Mường Lát,Thị trấn Mường Lát
VN,Thanh Hoa,Muong Lat District,Tam Chung Ward,Thanh Hóa,Huyện Mường Lát,Xã Tam Chung
VN,Thanh Hoa,Muong Lat District,Muong Ly Ward,Thanh Hóa,Huyện Mường Lát,Xã Mường Lý
VN,Thanh Hoa,Muong Lat District,Trung Ly Ward,Thanh Hóa,Huyện Mường Lát,Xã Trung Lý
VN,Thanh Hoa,Muong Lat District,Quang Chieu Ward,Thanh Hóa,Huyện Mường Lát,Xã Quang Chiểu
VN,Thanh Hoa,Muong Lat District,Pu Nhi Ward,Thanh Hóa,Huyện Mường Lát,Xã Pù Nhi
VN,Thanh Hoa,Muong Lat District,Nhi Son Ward,Thanh Hóa,Huyện Mường Lát,Xã Nhi Sơn
VN,Thanh Hoa,Muong Lat District,Muong Chanh Ward,Thanh Hóa,Huyện Mường Lát,Xã Mường Chanh
VN,Son La,Muong La District,It Ong Ward,Sơn La,Huyện Mường La,Thị trấn Ít Ong
VN,Son La,Muong La District,Nam Gion Ward,Sơn La,Huyện Mường La,Xã Nậm Giôn
VN,Son La,Muong La District,Chieng Lao Ward,Sơn La,Huyện Mường La,Xã Chiềng Lao
VN,Son La,Muong La District,Hua Trai Ward,Sơn La,Huyện Mường La,Xã Hua Trai
